Type;Date;Price;
0;26.01.2009 13:25:17;106.31;
0;26.01.2009 13:26:59;106.31;
0;26.01.2009 13:27:24;106.47;
0;26.01.2009 13:27:42;106.51;
0;26.01.2009 13:28:31;106.51;
0;26.01.2009 13:28:46;106.5;
0;26.01.2009 13:30:47;106.8;
0;26.01.2009 13:30:52;106.82;
0;26.01.2009 13:31:17;107.01;
0;26.01.2009 13:32:23;107.05;
0;26.01.2009 13:32:47;107.12;
0;26.01.2009 13:33:14;107.09;
0;26.01.2009 13:33:17;107.06;
0;26.01.2009 13:33:43;107.15;
0;26.01.2009 13:34:40;107.31;
0;26.01.2009 13:34:46;107.32;
1;26.01.2009 13:35:12;107.5;
1;26.01.2009 13:37:50;107.23;
1;26.01.2009 13:38:22;107.36;
1;26.01.2009 13:41:16;107.13;
0;26.01.2009 13:42:10;107.25;
0;26.01.2009 13:42:41;107.39;
0;26.01.2009 13:43:29;107.87;
1;26.01.2009 13:43:44;107.87;
0;26.01.2009 13:45:12;107.64;
1;26.01.2009 13:46:40;107.48;
1;26.01.2009 13:46:57;107.61;
0;26.01.2009 13:47:36;107.51;
1;26.01.2009 13:48:59;107.38;
1;26.01.2009 13:51:14;107.59;
0;26.01.2009 13:52:30;107.5;
0;26.01.2009 13:55:01;106.95;
1;26.01.2009 13:58:06;106.55;
0;26.01.2009 13:58:13;106.61;
0;26.01.2009 13:58:20;106.71;
1;26.01.2009 14:00:33;106.82;
0;26.01.2009 14:01:35;106.78;
0;26.01.2009 14:03:56;106.68;
0;26.01.2009 14:06:33;106.5;
1;26.01.2009 14:08:41;106.38;
0;26.01.2009 14:10:32;106.56;
0;26.01.2009 14:12:25;106.79;
1;26.01.2009 14:19:36;107.04;
1;26.01.2009 14:19:41;106.88;
1;26.01.2009 14:20:46;107;
1;26.01.2009 14:22:01;106.9;
0;26.01.2009 14:23:36;107.05;
0;26.01.2009 14:24:05;107.21;
1;26.01.2009 14:25:51;107.35;
0;26.01.2009 14:27:28;107.17;
0;26.01.2009 14:27:31;107.1;
1;26.01.2009 14:27:48;107.05;
1;26.01.2009 14:28:53;107.25;
0;26.01.2009 14:31:05;107.08;
0;26.01.2009 14:33:00;106.67;
1;26.01.2009 14:33:45;106.54;
1;26.01.2009 14:38:59;107;
0;26.01.2009 14:39:57;106.84;
0;26.01.2009 14:40:13;106.94;
1;26.01.2009 14:41:43;106.71;
1;26.01.2009 14:46:21;106.95;
0;26.01.2009 14:49:26;106.85;
0;26.01.2009 14:50:54;106.54;
0;26.01.2009 14:51:40;106.52;
1;26.01.2009 14:51:57;106.47;
1;26.01.2009 14:53:31;106.61;
0;26.01.2009 14:57:43;106.19;
0;26.01.2009 15:01:19;105.87;
1;26.01.2009 15:02:04;105.76;
0;26.01.2009 15:08:24;106.01;
1;26.01.2009 15:10:30;106.15;
0;26.01.2009 15:12:48;106.13;
0;26.01.2009 15:15:02;105.97;
0;26.01.2009 15:16:17;105.94;
0;26.01.2009 15:20:48;105.78;
1;26.01.2009 15:21:44;105.8;
0;26.01.2009 15:27:26;106.36;
1;26.01.2009 15:28:29;106.23;
0;26.01.2009 15:31:23;106;
0;26.01.2009 15:33:48;105.55;
1;26.01.2009 15:34:05;105.36;
1;26.01.2009 15:34:08;105.43;
0;26.01.2009 15:34:15;105.4;
0;26.01.2009 15:34:35;105.31;
0;26.01.2009 15:34:59;105.39;
0;26.01.2009 15:35:13;105.37;
0;26.01.2009 15:36:01;105.2;
0;26.01.2009 15:36:08;105.19;
0;26.01.2009 15:36:20;105.2;
0;26.01.2009 15:41:01;105;
0;26.01.2009 15:43:32;104.78;
1;26.01.2009 15:44:32;104.69;
0;26.01.2009 15:45:49;104.8;
0;26.01.2009 15:45:52;104.67;
0;26.01.2009 15:46:00;104.8;
0;26.01.2009 15:48:39;104.93;
1;26.01.2009 15:50:06;105.2;
0;26.01.2009 15:51:14;105.04;
0;26.01.2009 15:52:32;104.91;
0;26.01.2009 15:52:49;104.89;
1;26.01.2009 15:53:11;104.84;
0;26.01.2009 15:56:40;105.13;
0;26.01.2009 15:57:17;105.19;
0;26.01.2009 15:59:03;105.47;
0;26.01.2009 16:00:20;105.49;
0;26.01.2009 16:02:08;105.68;
1;26.01.2009 16:03:19;105.66;
1;26.01.2009 16:07:44;105.48;
0;26.01.2009 16:11:01;105.83;
0;26.01.2009 16:16:04;106.04;
0;26.01.2009 16:17:02;106.25;
0;26.01.2009 16:18:05;106.43;
0;26.01.2009 16:18:14;106.49;
1;26.01.2009 16:18:38;106.46;
0;26.01.2009 16:19:43;106.32;
0;26.01.2009 16:21:52;106.28;
0;26.01.2009 16:22:01;106.28;
0;26.01.2009 16:22:23;106.03;
0;26.01.2009 16:24:09;105.99;
1;26.01.2009 16:26:43;105.93;
0;26.01.2009 16:29:11;106.25;
0;26.01.2009 16:29:58;106.29;
0;26.01.2009 16:31:01;106.62;
0;26.01.2009 16:34:01;107.11;
0;26.01.2009 16:38:26;107.54;
0;26.01.2009 16:39:01;107.74;
0;26.01.2009 16:41:29;108.13;
0;26.01.2009 16:42:27;108.29;
0;26.01.2009 16:43:18;108.55;
0;26.01.2009 16:43:26;108.56;
1;26.01.2009 16:45:38;109.04;
0;26.01.2009 16:45:54;109;
1;26.01.2009 16:47:50;108.72;
0;26.01.2009 16:48:05;108.95;
0;26.01.2009 16:48:30;108.95;
0;26.01.2009 16:49:03;109.19;
0;26.01.2009 16:49:11;109.17;
0;26.01.2009 16:49:40;109.21;
1;26.01.2009 16:50:02;109.29;
0;26.01.2009 16:50:30;109.15;
0;26.01.2009 16:50:55;108.95;
0;26.01.2009 16:52:19;108.71;
0;26.01.2009 16:53:01;108.42;
1;26.01.2009 16:53:05;108.46;
1;26.01.2009 16:54:12;108.54;
0;26.01.2009 16:55:23;108.21;
1;26.01.2009 16:55:46;108.2;
0;26.01.2009 16:56:54;108.33;
0;26.01.2009 16:57:55;108.5;
1;26.01.2009 16:59:23;108.6;
0;26.01.2009 17:00:59;108.49;
0;26.01.2009 17:05:06;107.98;
0;26.01.2009 17:05:26;107.96;
1;26.01.2009 17:06:11;107.96;
0;26.01.2009 17:06:57;108.07;
0;26.01.2009 17:07:40;108.08;
0;26.01.2009 17:09:14;108.15;
0;26.01.2009 17:11:38;108.2;
0;26.01.2009 17:13:00;108.48;
0;26.01.2009 17:14:37;108.54;
0;26.01.2009 17:15:44;108.75;
0;26.01.2009 17:17:01;108.75;
0;26.01.2009 17:17:09;108.76;
1;26.01.2009 17:17:46;108.73;
0;26.01.2009 17:19:07;108.56;
1;26.01.2009 17:23:05;108.51;
1;26.01.2009 17:26:01;108.86;
1;26.01.2009 17:26:44;108.65;
1;26.01.2009 17:28:07;108.85;
0;26.01.2009 17:31:25;108.5;
0;26.01.2009 17:32:44;108.49;
1;26.01.2009 17:33:03;108.41;
0;26.01.2009 17:34:24;108.64;
0;26.01.2009 17:34:48;108.69;
0;26.01.2009 17:35:32;108.73;
0;26.01.2009 17:36:18;108.8;
1;26.01.2009 17:39:22;109.1;
1;26.01.2009 17:39:32;108.95;
0;26.01.2009 17:40:57;109.14;
0;26.01.2009 17:41:03;109.18;
0;26.01.2009 17:41:43;109.29;
0;26.01.2009 17:44:21;109.57;
0;26.01.2009 17:44:34;109.51;
1;26.01.2009 17:45:09;109.66;
0;26.01.2009 17:45:53;109.47;
1;26.01.2009 17:46:11;109.38;
0;26.01.2009 17:48:38;109.66;
0;26.01.2009 17:50:24;109.84;
0;26.01.2009 17:50:31;109.83;
0;26.01.2009 17:50:55;109.96;
0;26.01.2009 17:51:29;110.07;
1;26.01.2009 17:52:15;110.21;
0;26.01.2009 17:53:32;109.97;
0;26.01.2009 17:54:13;109.95;
0;26.01.2009 17:54:15;109.99;
0;26.01.2009 17:57:09;109.9;
1;26.01.2009 17:58:34;109.49;
0;26.01.2009 18:00:15;109.83;
0;26.01.2009 18:00:42;109.97;
0;26.01.2009 18:01:10;110.06;
0;26.01.2009 18:01:44;110.32;
0;26.01.2009 18:02:09;110.5;
1;26.01.2009 18:03:04;110.57;
0;26.01.2009 18:03:35;110.46;
0;26.01.2009 18:04:13;110.39;
1;26.01.2009 18:05:51;110.3;
0;26.01.2009 18:07:09;110.58;
0;26.01.2009 18:09:19;110.76;
0;26.01.2009 18:09:43;110.91;
0;26.01.2009 18:10:18;111.03;
0;26.01.2009 18:10:27;111.01;
0;26.01.2009 18:11:25;111.21;
1;26.01.2009 18:12:34;111.37;
0;26.01.2009 18:12:56;111.15;
0;26.01.2009 18:13:46;110.92;
1;26.01.2009 18:15:15;110.76;
0;26.01.2009 18:16:39;110.92;
0;26.01.2009 18:20:43;111.19;
0;26.01.2009 18:21:09;111.23;
0;26.01.2009 18:21:26;111.21;
0;26.01.2009 18:24:06;111.35;
0;26.01.2009 18:24:56;111.35;
0;26.01.2009 18:24:59;111.36;
0;26.01.2009 18:25:03;111.41;
0;26.01.2009 18:25:05;111.42;
1;26.01.2009 18:27:07;111.76;
0;26.01.2009 18:29:47;111.52;
0;26.01.2009 18:30:11;111.49;
1;26.01.2009 18:30:36;111.48;
0;26.01.2009 18:34:16;111.58;
1;26.01.2009 18:34:24;111.6;
0;26.01.2009 18:38:41;111.46;
0;26.01.2009 18:39:16;111.35;
0;26.01.2009 18:40:08;111.25;
1;26.01.2009 18:41:22;111.2;
1;27.01.2009 10:30:04;111.73;
1;27.01.2009 10:30:15;111.22;
1;27.01.2009 10:30:16;110.79;
0;27.01.2009 10:30:18;110.93;
1;27.01.2009 10:30:20;110.85;
1;27.01.2009 10:30:22;110.99;
0;27.01.2009 10:30:28;110.97;
0;27.01.2009 10:30:43;110.84;
1;27.01.2009 10:31:42;110.47;
0;27.01.2009 10:32:04;110.31;
0;27.01.2009 10:33:12;110.74;
0;27.01.2009 10:33:15;110.73;
1;27.01.2009 10:34:10;111;
0;27.01.2009 10:35:46;110.67;
0;27.01.2009 10:35:53;110.65;
1;27.01.2009 10:36:02;110.61;
1;27.01.2009 10:40:02;111.3;
0;27.01.2009 10:41:27;111.02;
0;27.01.2009 10:42:50;110.83;
0;27.01.2009 10:44:15;110.74;
0;27.01.2009 10:46:41;109.95;
0;27.01.2009 10:50:34;109.5;
0;27.01.2009 10:51:55;109.4;
1;27.01.2009 10:52:00;109.39;
1;27.01.2009 10:52:54;109.67;
0;27.01.2009 10:53:46;109.51;
1;27.01.2009 10:53:55;109.49;
1;27.01.2009 10:55:06;109.67;
0;27.01.2009 11:00:21;109.4;
0;27.01.2009 11:03:41;109;
1;27.01.2009 11:06:35;108.92;
0;27.01.2009 11:07:49;109.15;
1;27.01.2009 11:08:03;109.15;
0;27.01.2009 11:11:02;109.08;
0;27.01.2009 11:12:13;109;
0;27.01.2009 11:14:29;108.87;
1;27.01.2009 11:15:16;108.72;
0;27.01.2009 11:15:58;108.98;
0;27.01.2009 11:17:07;109.2;
0;27.01.2009 11:18:38;109.23;
0;27.01.2009 11:20:42;109.49;
0;27.01.2009 11:21:06;109.57;
0;27.01.2009 11:27:07;109.6;
0;27.01.2009 11:30:37;109.89;
0;27.01.2009 11:31:39;110.09;
0;27.01.2009 11:34:12;110.23;
0;27.01.2009 11:36:00;110.43;
1;27.01.2009 11:38:36;110.86;
0;27.01.2009 11:39:53;110.69;
0;27.01.2009 11:41:38;110.43;
0;27.01.2009 11:46:00;110;
1;27.01.2009 11:47:02;109.95;
0;27.01.2009 11:54:46;110.07;
0;27.01.2009 11:59:19;110.39;
0;27.01.2009 12:00:41;110.4;
0;27.01.2009 12:01:31;110.76;
0;27.01.2009 12:02:06;111.11;
0;27.01.2009 12:02:59;111.26;
0;27.01.2009 12:03:41;111.57;
1;27.01.2009 12:03:58;111.59;
0;27.01.2009 12:04:07;111.4;
0;27.01.2009 12:05:06;111.1;
1;27.01.2009 12:05:36;111.09;
0;27.01.2009 12:06:23;111.3;
0;27.01.2009 12:06:49;111.32;
1;27.01.2009 12:07:00;111.31;
0;27.01.2009 12:07:23;111.17;
1;27.01.2009 12:07:42;111.13;
0;27.01.2009 12:08:46;111.73;
0;27.01.2009 12:09:38;111.99;
1;27.01.2009 12:10:35;112.05;
0;27.01.2009 12:11:07;111.95;
0;27.01.2009 12:11:10;111.85;
0;27.01.2009 12:11:25;111.75;
1;27.01.2009 12:11:31;111.72;
0;27.01.2009 12:12:19;111.84;
0;27.01.2009 12:12:27;111.87;
1;27.01.2009 12:12:35;111.86;
0;27.01.2009 12:14:04;111.62;
0;27.01.2009 12:15:00;111.44;
1;27.01.2009 12:15:17;111.44;
0;27.01.2009 12:15:46;111.6;
1;27.01.2009 12:16:07;111.66;
1;27.01.2009 12:17:38;111.49;
0;27.01.2009 12:19:13;111.94;
0;27.01.2009 12:20:35;111.98;
1;27.01.2009 12:21:25;112.05;
0;27.01.2009 12:22:32;111.74;
0;27.01.2009 12:22:37;111.77;
1;27.01.2009 12:23:10;111.61;
0;27.01.2009 12:23:39;111.73;
0;27.01.2009 12:23:56;111.82;
0;27.01.2009 12:24:48;111.96;
1;27.01.2009 12:26:24;112.05;
0;27.01.2009 12:29:24;111.74;
0;27.01.2009 12:32:17;111.6;
0;27.01.2009 12:33:27;111.55;
0;27.01.2009 12:35:12;111.28;
0;27.01.2009 12:36:10;110.95;
0;27.01.2009 12:37:03;110.67;
1;27.01.2009 12:38:20;110.74;
1;27.01.2009 12:38:22;110.53;
0;27.01.2009 12:38:51;110.44;
0;27.01.2009 12:38:54;110.41;
1;27.01.2009 12:42:05;109.95;
0;27.01.2009 12:42:51;110.08;
0;27.01.2009 12:43:01;110.12;
1;27.01.2009 12:43:41;110.13;
0;27.01.2009 12:45:12;109.9;
1;27.01.2009 12:45:19;109.8;
0;27.01.2009 12:46:36;110.07;
0;27.01.2009 12:46:42;110.08;
0;27.01.2009 12:49:10;110.29;
0;27.01.2009 12:49:14;110.32;
0;27.01.2009 12:50:04;110.6;
1;27.01.2009 12:50:16;110.61;
0;27.01.2009 12:51:15;110.42;
0;27.01.2009 12:53:00;110.09;
0;27.01.2009 12:54:18;109.86;
1;27.01.2009 12:56:51;109.7;
0;27.01.2009 12:57:17;109.8;
1;27.01.2009 12:58:34;109.9;
0;27.01.2009 12:59:55;109.4;
1;27.01.2009 13:02:08;108.4;
1;27.01.2009 13:04:27;108.54;
1;27.01.2009 13:05:09;108.31;
1;27.01.2009 13:06:24;108.64;
1;27.01.2009 13:06:37;108.57;
0;27.01.2009 13:07:23;108.72;
1;27.01.2009 13:07:58;108.9;
0;27.01.2009 13:08:21;108.7;
0;27.01.2009 13:08:23;108.67;
1;27.01.2009 13:08:54;108.45;
1;27.01.2009 13:10:08;108.68;
1;27.01.2009 13:11:08;108.44;
0;27.01.2009 13:13:06;108.58;
0;27.01.2009 13:15:40;108.77;
0;27.01.2009 13:16:16;108.79;
1;27.01.2009 13:16:52;108.86;
0;27.01.2009 13:18:40;108.51;
0;27.01.2009 13:21:25;108.46;
0;27.01.2009 13:23:00;107.98;
0;27.01.2009 13:23:10;107.98;
1;27.01.2009 13:25:12;107.75;
0;27.01.2009 13:26:17;107.83;
0;27.01.2009 13:26:25;107.96;
0;27.01.2009 13:27:09;108.13;
0;27.01.2009 13:28:36;108.16;
1;27.01.2009 13:29:54;108.27;
1;27.01.2009 13:30:45;108.03;
0;27.01.2009 13:32:16;108.1;
0;27.01.2009 13:33:09;108.13;
0;27.01.2009 13:34:07;108.35;
0;27.01.2009 13:34:57;108.62;
0;27.01.2009 13:35:30;108.58;
1;27.01.2009 13:36:24;108.86;
0;27.01.2009 13:38:23;108.69;
0;27.01.2009 13:38:29;108.68;
0;27.01.2009 13:39:35;108.64;
0;27.01.2009 13:40:05;108.62;
0;27.01.2009 13:40:11;108.61;
0;27.01.2009 13:40:34;108.5;
0;27.01.2009 13:42:24;108.45;
1;27.01.2009 13:43:10;108.24;
0;27.01.2009 13:45:17;108.5;
0;27.01.2009 13:48:47;108.81;
0;27.01.2009 13:48:55;108.73;
0;27.01.2009 13:49:11;108.83;
0;27.01.2009 13:56:58;108.88;
1;27.01.2009 14:00:51;109.09;
0;27.01.2009 14:03:02;108.82;
0;27.01.2009 14:03:19;108.82;
0;27.01.2009 14:05:07;108.78;
0;27.01.2009 14:05:22;108.75;
0;27.01.2009 14:05:34;108.73;
1;27.01.2009 14:05:39;108.68;
1;27.01.2009 14:10:49;109.01;
1;27.01.2009 14:13:45;108.83;
1;27.01.2009 14:19:39;109.13;
0;27.01.2009 14:23:14;108.99;
0;27.01.2009 14:26:22;108.96;
0;27.01.2009 14:28:53;108.33;
0;27.01.2009 14:30:59;107.99;
0;27.01.2009 14:35:37;107.89;
0;27.01.2009 14:35:42;107.89;
0;27.01.2009 14:36:49;107.78;
1;27.01.2009 14:40:32;107.36;
0;27.01.2009 14:41:57;107.52;
0;27.01.2009 14:45:22;107.83;
0;27.01.2009 14:46:16;108.1;
0;27.01.2009 14:49:41;108.23;
0;27.01.2009 14:52:28;108.34;
1;27.01.2009 14:53:39;108.36;
1;27.01.2009 14:57:29;107.93;
0;27.01.2009 15:00:39;108.36;
0;27.01.2009 15:02:10;108.52;
0;27.01.2009 15:02:36;108.55;
1;27.01.2009 15:03:46;108.61;
0;27.01.2009 15:13:08;108.29;
0;27.01.2009 15:14:49;108.17;
0;27.01.2009 15:15:02;108.17;
0;27.01.2009 15:15:08;108.15;
0;27.01.2009 15:16:49;107.92;
1;27.01.2009 15:17:51;107.89;
1;27.01.2009 15:19:02;108;
0;27.01.2009 15:22:05;107.62;
1;27.01.2009 15:24:39;107.66;
0;27.01.2009 15:26:33;108.03;
1;27.01.2009 15:31:32;108.27;
0;27.01.2009 15:32:56;108.09;
1;27.01.2009 15:33:17;108.06;
0;27.01.2009 15:38:28;108.36;
1;27.01.2009 15:42:42;108.47;
0;27.01.2009 15:44:55;108.27;
1;27.01.2009 15:46:15;108.39;
0;27.01.2009 15:49:49;108.5;
1;27.01.2009 15:50:42;108.51;
1;27.01.2009 15:52:06;108.38;
0;27.01.2009 16:08:27;109.49;
0;27.01.2009 16:12:59;109.74;
1;27.01.2009 16:13:47;109.79;
0;27.01.2009 16:17:32;109.52;
1;27.01.2009 16:18:59;109.52;
0;27.01.2009 16:20:16;109.64;
1;27.01.2009 16:21:57;110.06;
0;27.01.2009 16:23:58;109.85;
1;27.01.2009 16:25:15;109.79;
0;27.01.2009 16:25:56;109.92;
0;27.01.2009 16:34:15;110.02;
0;27.01.2009 16:35:03;110.25;
0;27.01.2009 16:36:03;110.3;
0;27.01.2009 16:36:41;110.33;
0;27.01.2009 16:37:10;110.51;
0;27.01.2009 16:39:51;110.78;
0;27.01.2009 16:40:01;110.76;
1;27.01.2009 16:41:22;110.96;
1;27.01.2009 16:44:15;110.65;
0;27.01.2009 16:44:19;110.74;
0;27.01.2009 16:45:13;110.82;
1;27.01.2009 16:48:42;110.94;
1;27.01.2009 16:50:10;110.82;
0;27.01.2009 16:52:43;111.27;
0;27.01.2009 16:54:42;111.53;
0;27.01.2009 17:00:42;111.78;
0;27.01.2009 17:03:43;111.85;
0;27.01.2009 17:03:57;111.88;
1;27.01.2009 17:05:19;112.01;
0;27.01.2009 17:06:35;111.75;
1;27.01.2009 17:08:13;111.56;
1;27.01.2009 17:12:58;111.62;
0;27.01.2009 17:15:49;111.28;
1;27.01.2009 17:16:22;111.03;
0;27.01.2009 17:16:43;111.1;
1;27.01.2009 17:16:45;111.21;
0;27.01.2009 17:19:12;111.06;
1;27.01.2009 17:20:28;110.92;
1;27.01.2009 17:22:52;111.28;
0;27.01.2009 17:24:10;110.73;
0;27.01.2009 17:25:23;110.36;
1;27.01.2009 17:28:13;110.13;
1;27.01.2009 17:29:48;110.56;
1;27.01.2009 17:31:01;110.37;
1;27.01.2009 17:31:53;110.56;
1;27.01.2009 17:32:35;110.32;
0;27.01.2009 17:33:06;110.52;
0;27.01.2009 17:33:46;110.67;
0;27.01.2009 17:36:21;111.36;
0;27.01.2009 17:37:29;111.83;
1;27.01.2009 17:39:38;111.75;
0;27.01.2009 17:40:46;111.77;
0;27.01.2009 17:41:25;111.48;
0;27.01.2009 17:42:19;111.5;
0;27.01.2009 17:43:07;111.05;
1;27.01.2009 17:44:29;110.82;
1;27.01.2009 17:45:31;111.22;
1;27.01.2009 17:46:37;110.69;
0;27.01.2009 17:48:03;110.9;
0;27.01.2009 17:52:00;110.91;
1;27.01.2009 17:56:19;111.05;
0;27.01.2009 17:57:30;110.89;
0;27.01.2009 17:58:50;110.27;
1;27.01.2009 17:59:20;110.27;
0;27.01.2009 18:00:20;110.38;
1;27.01.2009 18:00:30;110.41;
0;27.01.2009 18:00:47;110.25;
0;27.01.2009 18:00:59;110.2;
0;27.01.2009 18:01:10;110.18;
0;27.01.2009 18:02:21;109.6;
0;27.01.2009 18:03:25;109.2;
1;27.01.2009 18:03:32;109.18;
0;27.01.2009 18:05:01;109.46;
1;27.01.2009 18:05:20;109.43;
0;27.01.2009 18:06:16;108.99;
0;27.01.2009 18:06:19;108.98;
0;27.01.2009 18:06:59;109;
1;27.01.2009 18:07:45;108.97;
0;27.01.2009 18:10:14;109.26;
0;27.01.2009 18:10:18;109.28;
1;27.01.2009 18:10:31;109.31;
0;27.01.2009 18:11:42;109.18;
1;27.01.2009 18:12:04;109;
0;27.01.2009 18:12:33;109.2;
0;27.01.2009 18:13:12;109.18;
0;27.01.2009 18:13:52;109.43;
0;27.01.2009 18:17:24;109.52;
0;27.01.2009 18:23:21;110.13;
1;27.01.2009 18:26:58;110.21;
0;27.01.2009 18:28:32;110.02;
0;27.01.2009 18:29:09;110.01;
0;27.01.2009 18:30:10;109.86;
1;27.01.2009 18:33:43;109.6;
1;27.01.2009 18:35:41;109.83;
0;27.01.2009 18:38:12;109.65;
1;27.01.2009 18:39:09;109.45;
0;27.01.2009 18:41:11;109.61;
0;27.01.2009 18:42:38;109.65;
0;27.01.2009 18:44:02;109.67;
1;28.01.2009 10:30:07;110.73;
1;28.01.2009 10:30:36;110.64;
1;28.01.2009 10:31:27;111.07;
0;28.01.2009 10:32:06;110.89;
1;28.01.2009 10:33:04;110.74;
0;28.01.2009 10:33:40;110.9;
1;28.01.2009 10:35:03;111.34;
1;28.01.2009 10:35:58;111;
1;28.01.2009 10:36:49;111.16;
1;28.01.2009 10:38:48;111;
0;28.01.2009 10:41:39;111.56;
0;28.01.2009 10:42:47;111.76;
0;28.01.2009 10:45:58;111.96;
0;28.01.2009 10:46:51;112.25;
1;28.01.2009 10:51:16;112.4;
0;28.01.2009 10:51:46;112.3;
0;28.01.2009 10:52:15;112.18;
0;28.01.2009 10:53:41;112.03;
1;28.01.2009 10:56:28;111.9;
1;28.01.2009 10:58:10;112.01;
1;28.01.2009 10:59:29;111.63;
0;28.01.2009 11:01:50;111.88;
1;28.01.2009 11:04:52;112.26;
0;28.01.2009 11:06:15;112.1;
1;28.01.2009 11:07:14;111.8;
0;28.01.2009 11:08:31;112.27;
1;28.01.2009 11:10:00;112.34;
0;28.01.2009 11:11:46;112.09;
0;28.01.2009 11:15:30;112.03;
0;28.01.2009 11:18:09;111.83;
1;28.01.2009 11:19:16;111.7;
1;28.01.2009 11:22:24;111.98;
1;28.01.2009 11:24:10;111.78;
0;28.01.2009 11:28:21;111.86;
0;28.01.2009 11:30:12;111.95;
0;28.01.2009 11:30:57;112.01;
0;28.01.2009 11:38:14;112.32;
0;28.01.2009 11:38:18;112.3;
0;28.01.2009 11:39:01;112.67;
0;28.01.2009 11:41:59;112.73;
0;28.01.2009 11:42:27;112.75;
0;28.01.2009 11:43:15;112.78;
1;28.01.2009 11:46:19;112.76;
0;28.01.2009 11:53:10;112.4;
1;28.01.2009 11:54:11;112.19;
0;28.01.2009 12:00:47;112.52;
0;28.01.2009 12:02:52;112.57;
1;28.01.2009 12:03:40;112.73;
0;28.01.2009 12:04:48;112.39;
0;28.01.2009 12:05:10;112.37;
0;28.01.2009 12:06:06;112.03;
0;28.01.2009 12:06:25;112.04;
1;28.01.2009 12:07:09;111.83;
0;28.01.2009 12:08:14;111.99;
1;28.01.2009 12:09:24;112.03;
0;28.01.2009 12:09:55;111.95;
0;28.01.2009 12:10:27;111.95;
1;28.01.2009 12:11:15;111.85;
0;28.01.2009 12:12:53;112.02;
1;28.01.2009 12:16:52;112.05;
0;28.01.2009 12:23:37;111.85;
0;28.01.2009 12:28:16;111.88;
0;28.01.2009 12:41:37;111.19;
0;28.01.2009 12:41:46;111.17;
0;28.01.2009 12:44:27;111.15;
0;28.01.2009 12:44:49;111.17;
1;28.01.2009 12:44:55;111.4;
1;28.01.2009 12:44:56;111;
1;28.01.2009 12:44:57;111.42;
1;28.01.2009 12:45:00;111.2;
0;28.01.2009 12:47:05;111.15;
1;28.01.2009 12:47:12;111.14;
0;28.01.2009 12:49:15;111.35;
0;28.01.2009 12:50:41;111.3;
0;28.01.2009 12:51:09;111.32;
1;28.01.2009 12:53:35;111.51;
0;28.01.2009 12:56:42;111.38;
0;28.01.2009 12:56:48;111.35;
1;28.01.2009 12:57:24;111.19;
0;28.01.2009 13:02:44;111.38;
0;28.01.2009 13:04:49;111.54;
1;28.01.2009 13:08:48;111.52;
0;28.01.2009 13:12:49;111.4;
0;28.01.2009 13:16:50;111.31;
1;28.01.2009 13:17:47;110.73;
1;28.01.2009 13:20:21;111.02;
0;28.01.2009 13:24:52;110.73;
0;28.01.2009 13:29:23;110.69;
0;28.01.2009 13:31:13;110.39;
0;28.01.2009 13:31:30;110.24;
1;28.01.2009 13:38:50;110.14;
0;28.01.2009 13:41:32;110.53;
0;28.01.2009 13:42:39;110.71;
1;28.01.2009 13:47:26;110.9;
0;28.01.2009 13:50:02;110.81;
0;28.01.2009 13:53:47;110.45;
0;28.01.2009 13:55:17;110.24;
0;28.01.2009 13:56:02;110.23;
1;28.01.2009 13:56:58;110.24;
0;28.01.2009 14:02:35;110.45;
0;28.01.2009 14:04:30;110.66;
0;28.01.2009 14:04:41;110.65;
0;28.01.2009 14:12:27;110.82;
0;28.01.2009 14:15:08;111;
0;28.01.2009 14:15:21;111;
0;28.01.2009 14:17:28;111.3;
1;28.01.2009 14:18:42;111.31;
0;28.01.2009 14:25:41;111.17;
1;28.01.2009 14:25:49;111.15;
0;28.01.2009 14:32:06;111.29;
0;28.01.2009 14:32:59;111.53;
0;28.01.2009 14:33:10;111.54;
0;28.01.2009 14:39:10;111.62;
1;28.01.2009 14:40:41;111.78;
0;28.01.2009 14:45:47;111.6;
1;28.01.2009 14:46:49;111.38;
0;28.01.2009 14:50:50;111.53;
1;28.01.2009 14:57:52;111.7;
0;28.01.2009 15:01:26;111.42;
0;28.01.2009 15:03:39;111.4;
0;28.01.2009 15:04:08;111.38;
0;28.01.2009 15:05:47;111.05;
1;28.01.2009 15:05:54;111.1;
0;28.01.2009 15:09:49;111.31;
1;28.01.2009 15:11:00;111.3;
0;28.01.2009 15:17:27;110.9;
1;28.01.2009 15:18:28;110.71;
0;28.01.2009 15:20:39;110.84;
0;28.01.2009 15:28:08;111.52;
1;28.01.2009 15:30:53;111.89;
0;28.01.2009 15:31:38;111.75;
0;28.01.2009 15:39:21;111.47;
0;28.01.2009 15:41:33;111.4;
0;28.01.2009 15:42:27;111.22;
1;28.01.2009 15:44:00;111.05;
0;28.01.2009 15:46:46;111.41;
0;28.01.2009 15:47:07;111.42;
0;28.01.2009 15:48:23;111.47;
0;28.01.2009 15:50:07;111.58;
0;28.01.2009 15:51:09;111.76;
0;28.01.2009 15:52:18;111.8;
0;28.01.2009 15:53:41;111.81;
1;28.01.2009 15:54:36;111.88;
1;28.01.2009 16:00:42;111.47;
0;28.01.2009 16:06:28;112.03;
0;28.01.2009 16:20:22;112.11;
0;28.01.2009 16:21:26;112.19;
0;28.01.2009 16:22:45;112.28;
0;28.01.2009 16:23:29;112.42;
